trade_date,next_trade_date,code,name,pool_type,board,pct_chg,close,limit_price,amount,turnover,first_seal_time,last_seal_time,break_count,close_vs_limit,industry,industry_board_rank,industry_limitup_count_today,market_index_trend,emotion_stage,prev_industry_open_good_rate,prev_industry_close_good_rate,prev_industry_sample_count,action_score,signal_risk_score,postclose_risk_score,risk_score,board_action_quality,broken_board_quality,next_day_premium_risk,realized_label,next_open,next_high,next_close,open_premium,high_premium,close_return,net_open_return,low_open,rushed_high,continued_limit_up,lhb_listed,lhb_net_buy,institution_net,tracked_seats,buy_concentration,sell_concentration,stock_personality_tag,hist_limitup_count_3y,hist_failed_seal_count_3y,hist_failed_seal_rate_3y,hist_n,hist_open_win_rate,hist_no_premium_rate,hist_avg_open,hist_median_open,hist_avg_high,hist_avg_close,strong_is_new_high,strong_volume_ratio,tech_ma5_dev,tech_ma10_dev,tech_gain5,signal_decision_reason,postclose_risk_reason,decision_reason,data_gaps,data_lineage
2026-08-24,2026-08-25,605198,安德利,涨停,1,10.0,64.79,,323766816.0,1.8804025650024414,09:47:20,09:51:29,1,,农产品加,1,1,指数下跌,情绪混沌,,,0,5,1,1,1,谨慎可打,,低/可控,实际无溢价,63.79,67.55,64.07,-0.015434480629726965,0.04259916653804585,-0.011112826053403468,-0.017434480629726967,True,True,False,False,,,,,,样本不足,2,1,0.5,2,0.5,0.5,-0.0060860298442844685,-0.0060860298442844685,0.015020030048929767,-0.00036409068051268534,,,3.06,-0.65,-4.9,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：农产品加；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：农产品加；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,003035,南网能源,涨停,1,9.980806350708008,5.73,,467651808.0,2.1831259727478027,09:48:06,11:07:09,3,,电力,2,3,指数下跌,情绪混沌,,,0,5,1,1,1,谨慎可打,,低/可控,实际有溢价,5.9,6.13,5.69,0.029668411867364686,0.06980802792321117,-0.006980802792321161,0.027668411867364684,False,True,False,False,,,,,,样本不足,,,,,,,,,,,,,7.55,5.47,5.14,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数3次，封板稳定性一般；所属行业在今日涨停/炸板热度前排：电力；板块内封板排序第2，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数3次，封板稳定性一般；所属行业在今日涨停/炸板热度前排：电力；板块内封板排序第2，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,603105,芯能科技,涨停,1,9.943181991577148,7.74,,249264831.0,6.541827201843262,09:50:38,11:03:56,1,,电力,3,3,指数下跌,情绪混沌,,,0,7,0,0,0,谨慎可打,,低/可控,实际有溢价,7.75,8.01,7.62,0.0012919896640826156,0.0348837209302324,-0.015503875968992276,-0.0007080103359173844,False,True,False,False,,,,,,样本不足,,,,,,,,,,,,,8.28,7.98,8.71,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：电力；板块内封板排序第3，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；所属行业在今日涨停/炸板热度前排：电力；板块内封板排序第3，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,600508,上海能源,涨停,1,10.022271156311035,9.88,,346728224.0,3.5398504734039307,09:52:49,10:34:43,2,,煤炭开采,1,2,指数下跌,情绪混沌,,,0,6,1,2,2,谨慎可打,,中：需看集合竞价承接,实际有溢价,10.57,10.87,10.87,0.06983805668016196,0.10020242914979738,0.10020242914979738,0.06783805668016196,False,True,True,True,-3354114.59999999,0.0,,0.21395303338132116,0.2236266463896515,样本不足,,,,,,,,,,,,,9.39,11.58,14.22,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数2次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：煤炭开采；板块内封板排序第1，属于日内前排；今日涨停家数尚可,盘后龙虎榜净卖出0.03亿，次日风险上升,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数2次，可接受但需看承接；换手处于可承接区间；题材/行业热度一般：煤炭开采；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,601700,风范股份,涨停,1,9.985734939575195,7.71,,1221491328.0,14.542915344238281,09:54:05,09:54:05,0,,电网设备,2,2,指数下跌,情绪混沌,,,0,9,0,-2,-2,可以打板,,低/可控,实际无溢价,7.5,8.08,7.51,-0.027237354085603127,0.0479896238651103,-0.025940337224383936,-0.02923735408560313,True,True,False,True,175316660.16,0.0,拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营业部,0.2408084820931773,0.09728174789053619,股性中性,8,3,0.375,8,0.5,0.5,0.010535798483684244,-0.003513394817742599,0.028178302497720104,-0.005568426410194574,否,0.8772538900375366,6.05,7.5,6.79,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：电网设备；板块内封板排序第2，属于日内前排；接近年/三年高点，图形有辨识度；今日涨停家数尚可；三年股性中性：涨停样本8，次日开盘有溢价率50.0%,盘后龙虎榜净买入1.75亿，可改善次日风险；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：电网设备；板块内封板排序第2，属于日内前排；接近年/三年高点，图形有辨识度；今日涨停家数尚可；三年股性中性：涨停样本8，次日开盘有溢价率50.0%,前一交易日日报缺失，无法回顾前日涨停今表现,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002651,利君股份,涨停,1,9.961685180664062,8.61,,289523776.0,6.118129253387451,09:55:51,09:55:51,0,,航空装备,1,1,指数下跌,情绪混沌,,,0,8,0,0,0,可以打板,,低/可控,实际无溢价,8.4,8.5,8.33,-0.024390243902438935,-0.012775842044134622,-0.03252032520325199,-0.026390243902438937,True,False,False,False,,,,,,样本不足,,,,,,,,,,,,,4.69,5.03,-6.72,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：航空装备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：航空装备；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,603330,天洋新材,涨停,2,10.03009033203125,10.97,,1233974096.0,28.748992919921875,10:04:52,11:09:22,7,,塑料,1,1,指数下跌,情绪混沌,,,0,5,3,1,1,谨慎可打,,低/可控,实际无溢价,10.94,11.46,10.94,-0.0027347310847767314,0.04466727438468543,-0.0027347310847767314,-0.0047347310847767315,True,True,False,True,33923039.65,0.0,武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,0.3059525716835974,0.17289327652249206,股性偏强,4,0,0.0,4,0.75,0.25,0.052490478238298444,0.02797076395111564,0.12733072242772447,0.11825356660321618,否,1.289386510848999,7.0,9.42,-6.64,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；2板承接优于普通首板；炸板次数7次，封板分歧大；换手过高，次日抛压风险上升；题材/行业热度一般：塑料；板块内封板排序第1，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本4，次日开盘有溢价率75.0%，均值5.2%,盘后龙虎榜净买入0.34亿，可改善次日风险；关注席位上榜：武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；2板承接优于普通首板；炸板次数7次，封板分歧大；换手过高，次日抛压风险上升；题材/行业热度一般：塑料；板块内封板排序第1，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本4，次日开盘有溢价率75.0%，均值5.2%,前一交易日日报缺失，无法回顾前日涨停今表现,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002172,澳洋健康,涨停,1,9.90099048614502,4.44,,519433216.0,16.141847610473633,10:07:03,10:07:03,0,,医疗服务,1,1,指数下跌,情绪混沌,,,0,7,1,1,1,谨慎可打,,低/可控,实际有溢价,4.6,4.88,4.62,0.03603603603603589,0.09909909909909898,0.04054054054054057,0.03403603603603589,False,True,False,False,,,,,,样本不足,2,2,1.0,2,1.0,0.0,0.15600000000000003,0.15600000000000003,0.15600000000000003,0.15600000000000003,否,0.6215062737464905,3.5,5.04,-11.02,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：医疗服务；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：医疗服务；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,603565,中谷物流,涨停,1,10.008136749267578,13.52,,731250400.0,2.616997718811035,10:12:23,14:38:41,1,,航运港口,1,2,指数下跌,情绪混沌,,,0,5,2,2,2,谨慎可打,,中：需看集合竞价承接,实际有溢价,13.7,13.7,12.53,0.013313609467455523,0.013313609467455523,-0.07322485207100593,0.011313609467455523,False,False,False,False,,,,,,样本不足,,,,,,,,,,,是,1.9325344562530518,12.29,19.21,26.71,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：航运港口；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：航运港口；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002716,湖南白银,涨停,2,9.980806350708008,11.46,,6608849664.0,25.329517364501953,10:14:30,14:50:18,2,,贵金属,1,2,指数下跌,情绪混沌,,,0,8,2,1,1,可以打板,,低/可控,实际有溢价,11.55,11.7,10.77,0.007853403141361293,0.02094240837696315,-0.060209424083769725,0.0058534031413612925,False,True,False,True,96248853.53,-321796458.48,武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,0.1134183890794285,0.11808324605995171,样本不足,1,0,0.0,1,1.0,0.0,0.05950095969289815,0.05950095969289815,0.0998080614203456,0.0998080614203456,是,2.4404871463775635,14.88,18.51,20.76,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；2板承接优于普通首板；炸板次数2次，可接受但需看承接；换手过高，次日抛压风险上升；成交额较大，具备市场辨识度；题材/行业热度一般：贵金属；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,盘后龙虎榜净买入0.96亿，可改善次日风险；机构净卖出3.22亿；关注席位上榜：武汉紫阳东路:国泰海通证券股份有限公司武汉紫阳东路证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；2板承接优于普通首板；炸板次数2次，可接受但需看承接；换手过高，次日抛压风险上升；成交额较大，具备市场辨识度；题材/行业热度一般：贵金属；板块内封板排序第1，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,600367,红星发展,涨停,1,10.005766868591309,38.15,,2781079056.0,23.49808120727539,10:26:11,14:03:05,10,,化学原料,1,2,指数下跌,情绪混沌,,,0,3,4,4,4,不能打板,,高：次日无溢价风险高,实际无溢价,38.15,40.38,38.27,0.0,0.05845347313237226,0.0031454783748363635,-0.002,False,True,False,False,,,,,,样本不足,1,1,1.0,1,1.0,0.0,0.015374331550802145,0.015374331550802145,0.06784759358288772,0.052473262032085355,,,2.1,7.33,9.78,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数10次，封板分歧大；成交额较大，具备市场辨识度；题材/行业热度一般：化学原料；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数10次，封板分歧大；成交额较大，具备市场辨识度；题材/行业热度一般：化学原料；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,300313,天山生物,涨停,1,20.0,15.36,,639508496.0,23.494287490844727,10:58:42,10:58:42,0,,养殖业,1,1,指数下跌,情绪混沌,,,0,7,2,2,2,谨慎可打,,中：需看集合竞价承接,实际有溢价,15.78,17.8,16.63,0.02734375,0.15885416666666674,0.08268229166666674,0.025343749999999998,False,True,False,True,13394656.56,-22688211.9,,0.1344491846785461,0.11138293996092312,样本不足,,,,,,,,,,,否,1.169478416442871,10.3,33.66,43.15,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；题材/行业热度一般：养殖业；板块内封板排序第1，属于日内前排；接近年/三年高点，图形有辨识度；5日涨幅过高，次日兑现风险；今日涨停家数尚可,盘后龙虎榜净买入0.13亿，可改善次日风险；机构净卖出0.23亿,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；题材/行业热度一般：养殖业；板块内封板排序第1，属于日内前排；接近年/三年高点，图形有辨识度；5日涨幅过高，次日兑现风险；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,601083,锦江航运,涨停,1,9.983221054077148,13.11,,563987472.0,22.63522720336914,13:00:52,13:35:13,1,,航运港口,2,2,指数下跌,情绪混沌,,,0,5,2,2,2,谨慎可打,,中：需看集合竞价承接,实际无溢价,13.11,13.48,13.03,0.0,0.02822273073989323,-0.006102212051868783,-0.002,False,True,False,False,,,,,,样本不足,,,,,,,,,,,是,4.965607643127441,10.22,13.48,17.26,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：航运港口；板块内封板排序第2，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；题材/行业热度一般：航运港口；板块内封板排序第2，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,600610,中毅达,涨停,1,10.038119316101074,8.66,,696790720.0,11.99840259552002,13:18:11,13:18:11,0,,化学原料,2,2,指数下跌,情绪混沌,,,0,8,1,0,0,可以打板,,低/可控,实际无溢价,8.66,9.53,8.74,0.0,0.10046189376443415,0.009237875288683695,-0.002,False,True,False,True,68249264.28,0.0,,0.1830026606066242,0.08505465051272397,样本不足,,,,,,,,,,,是,1.6210589408874512,9.79,15.78,21.46,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：化学原料；板块内封板排序第2，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,盘后龙虎榜净买入0.68亿，可改善次日风险,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：化学原料；板块内封板排序第2，属于日内前排；图形新高或强势池新高；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,600272,开开实业,涨停,1,10.0,18.15,,884506560.0,31.8587646484375,13:33:54,14:15:27,4,,医药商业,1,1,指数下跌,情绪混沌,,,0,4,4,2,2,不能打板,,中：需看集合竞价承接,实际无溢价,17.61,19.97,19.18,-0.02975206611570247,0.10027548209366399,0.0567493112947659,-0.03175206611570247,True,True,False,True,15872161.32,0.0,拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营业部,0.0915957764632068,0.07365112569656916,股性偏强,4,3,0.75,4,1.0,0.0,0.0385866874323777,0.026739252023706195,0.10013158797584715,0.10013158797584715,否,1.0857535600662231,-2.85,1.39,-4.62,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数4次，封板稳定性一般；换手过高，次日抛压风险上升；题材/行业热度一般：医药商业；板块内封板排序第1，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本4，次日开盘有溢价率100.0%，均值3.9%；历史封板稳定性一般：涨停/炸板样本中未封住比例75.0%,盘后龙虎榜净买入0.16亿，可改善次日风险；关注席位上榜：拉萨系:东方财富证券股份有限公司拉萨金融城南环路证券营业部,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数4次，封板稳定性一般；换手过高，次日抛压风险上升；题材/行业热度一般：医药商业；板块内封板排序第1，属于日内前排；今日涨停家数尚可；三年股性偏强：涨停样本4，次日开盘有溢价率100.0%，均值3.9%；历史封板稳定性一般：涨停/炸板样本中未封住比例75.0%,前一交易日日报缺失，无法回顾前日涨停今表现,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002052,同洲电子,涨停,1,10.060606002807617,9.08,,280641488.0,4.672367572784424,14:05:03,14:05:03,0,,其他电源,1,1,指数下跌,情绪混沌,,,0,7,1,1,1,谨慎可打,,低/可控,实际无溢价,8.9,9.0,8.8,-0.01982378854625544,-0.008810572687224627,-0.03083700440528625,-0.02182378854625544,True,False,False,False,,,,,,样本不足,1,0,0.0,1,1.0,0.0,0.00820512820512831,0.00820512820512831,0.024615384615384706,0.0,,,6.57,2.73,0.33,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：其他电源；板块内封板排序第1，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：其他电源；板块内封板排序第1，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,600403,大有能源,涨停,1,9.939759254455566,7.3,,1039822368.0,6.199392795562744,14:16:58,14:16:58,0,,煤炭开采,2,2,指数下跌,情绪混沌,,,0,7,1,1,1,谨慎可打,,低/可控,实际无溢价,7.23,7.55,7.11,-0.009589041095890316,0.03424657534246567,-0.02602739726027392,-0.011589041095890316,True,True,False,False,,,,,,样本不足,1,0,0.0,1,1.0,0.0,0.029641185647425905,0.029641185647425905,0.03900156006240252,0.007800312012480548,否,1.17074453830719,7.13,9.56,15.87,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：煤炭开采；板块内封板排序第2，属于日内前排；今日涨停家数尚可,,收盘封住涨停；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板偏晚，需要板块发酵、股性或大环境确认；首板/低板位溢价弹性需依赖题材和封板质量；未炸板；换手处于可承接区间；题材/行业热度一般：煤炭开采；板块内封板排序第2，属于日内前排；今日涨停家数尚可,前一交易日日报缺失，无法回顾前日涨停今表现；同股历史涨停溢价样本不足；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
2026-08-24,2026-08-25,002975,博杰股份,炸板,0,8.284435272216797,108.88,110.61,2617922048.0,17.71030044555664,09:30:00,,1,-0.01564053883012384,自动化设,1,1,指数下跌,情绪混沌,,,0,8,0,0,0,可打但炸板/反包观察,可打但炸板/反包观察,低/可控,实际无溢价,108.0,114.0,107.18,-0.008082292432035176,0.047024246877296116,-0.01561351947097711,-0.010082292432035176,True,True,False,False,,,,,,股性偏强,3,1,0.3333333333333333,3,1.0,0.0,0.03614557238481986,0.034984044439191564,0.08742695496229451,0.0840961287024901,,,7.92,8.5,2.71,炸板样本：不直接判错，单独看炸板质量；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；成交额较大，具备市场辨识度；题材/行业热度一般：自动化设；板块内封板排序第1，属于日内前排；炸板后收盘距涨停价较近，仍有反包观察价值；今日涨停家数尚可；三年股性偏强：涨停样本3，次日开盘有溢价率100.0%，均值3.6%,,炸板样本：不直接判错，单独看炸板质量；大环境：情绪混沌，需确认回暖还是回落；指数环境：指数下跌；首次封板在10:30前，只作为前排证据之一；首板/低板位溢价弹性需依赖题材和封板质量；炸板次数1次，可接受但需看承接；换手处于可承接区间；成交额较大，具备市场辨识度；题材/行业热度一般：自动化设；板块内封板排序第1，属于日内前排；炸板后收盘距涨停价较近，仍有反包观察价值；今日涨停家数尚可；三年股性偏强：涨停样本3，次日开盘有溢价率100.0%，均值3.6%,前一交易日日报缺失，无法回顾前日涨停今表现；龙虎榜未上榜或未匹配；仅可作为盘后缺失项,AKShare/Eastmoney pools + local technical screener + local historical premium detail + Eastmoney LHB
